,season,round,circuit_id,country,driver,nationality,constructor,podium,driver_points,driver_wins,driver_position,constructor_points,constructor_wins,constructor_position,driver_age
0,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
1,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
2,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
3,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
4,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
5,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
6,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
7,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
8,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
9,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
10,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
11,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
12,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
13,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
14,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
15,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
16,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
17,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
18,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
19,2012,1,albert_park,Australia,button,British,mclaren,1,25,1,1,0,0,0,32
20,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
21,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
22,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
23,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
24,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
25,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
26,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
27,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
28,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
29,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
30,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
31,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
32,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
33,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
34,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
35,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
36,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
37,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
38,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
39,2012,1,albert_park,Australia,vettel,German,red_bull,2,18,0,2,0,0,0,24
40,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
41,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
42,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
43,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
44,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
45,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
46,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
47,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
48,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
49,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
50,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
51,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
52,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
53,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
54,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
55,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
56,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
57,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
58,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
59,2012,1,albert_park,Australia,hamilton,British,mclaren,3,15,0,3,0,0,0,27
60,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
61,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
62,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
63,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
64,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
65,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
66,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
67,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
68,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
69,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
70,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
71,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
72,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
73,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
74,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
75,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
76,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
77,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
78,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
79,2012,1,albert_park,Australia,webber,Australian,red_bull,4,12,0,4,0,0,0,35
80,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
81,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
82,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
83,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
84,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
85,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
86,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
87,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
88,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
89,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
90,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
91,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
92,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
93,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
94,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
95,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
96,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
97,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
98,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
99,2012,1,albert_park,Australia,alonso,Spanish,ferrari,5,10,0,5,0,0,0,30
100,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
101,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
102,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
103,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
104,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
105,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
106,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
107,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
108,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
109,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
110,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
111,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
112,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
113,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
114,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
115,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
116,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
117,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
118,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
119,2012,1,albert_park,Australia,kobayashi,Japanese,sauber,6,8,0,6,0,0,0,25
120,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
121,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
122,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
123,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
124,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
125,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
126,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
127,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
128,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
129,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
130,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
131,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
132,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
133,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
134,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
135,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
136,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
137,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
138,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
139,2012,1,albert_park,Australia,raikkonen,Finnish,lotus_f1,7,6,0,7,0,0,0,32
140,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
141,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
142,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
143,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
144,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
145,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
146,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
147,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
148,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
149,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
150,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
151,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
152,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
153,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
154,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
155,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
156,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
157,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
158,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
159,2012,1,albert_park,Australia,perez,Mexican,sauber,8,4,0,8,0,0,0,22
160,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
161,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
162,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
163,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
164,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
165,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
166,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
167,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
168,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
169,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
170,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
171,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
172,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
173,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
174,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
175,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
176,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
177,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
178,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
179,2012,1,albert_park,Australia,ricciardo,Australian,toro_rosso,9,2,0,9,0,0,0,22
180,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
181,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
182,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
183,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
184,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
185,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
186,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
187,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
188,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
189,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
190,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
191,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
192,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
193,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
194,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
195,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
196,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
197,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
198,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
199,2012,1,albert_park,Australia,resta,British,force_india,10,1,0,10,0,0,0,25
200,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
201,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
202,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
203,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
204,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
205,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
206,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
207,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
208,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
209,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
210,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
211,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
212,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
213,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
214,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
215,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
216,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
217,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
218,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
219,2012,1,albert_park,Australia,vergne,French,toro_rosso,11,0,0,11,0,0,0,21
220,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
221,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
222,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
223,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
224,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
225,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
226,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
227,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
228,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
229,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
230,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
231,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
232,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
233,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
234,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
235,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
236,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
237,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
238,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
239,2012,1,albert_park,Australia,rosberg,German,mercedes,12,0,0,12,0,0,0,26
240,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
241,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
242,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
243,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
244,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
245,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
246,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
247,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
248,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
249,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
250,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
251,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
252,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
253,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
254,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
255,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
256,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
257,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
258,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
259,2012,1,albert_park,Australia,maldonado,Venezuelan,williams,13,0,0,13,0,0,0,27
260,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
261,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
262,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
263,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
264,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
265,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
266,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
267,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
268,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
269,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
270,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
271,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
272,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
273,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
274,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
275,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
276,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
277,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
278,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
279,2012,1,albert_park,Australia,glock,German,marussia,14,0,0,14,0,0,0,30
280,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
281,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
282,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
283,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
284,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
285,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
286,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
287,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
288,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
289,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
290,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
291,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
292,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
293,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
294,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
295,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
296,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
297,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
298,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
299,2012,1,albert_park,Australia,pic,French,marussia,15,0,0,15,0,0,0,22
300,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
301,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
302,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
303,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
304,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
305,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
306,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
307,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
308,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
309,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
310,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
311,2012,1,albert_park,Australia,bruno_senna,Brazilian,williams,16,0,0,16,0,0,0,28
